Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR27593192_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.0881	0.1078	97.77	0.327	97.32-98.19	0.327	0.28-0.37	1	1.293	1396/10040	93.83	17	NODE_36_length_112572_cov_15.0000_ID_47355
SRR27593192_trimmed_1.fastq.gz	GCF_019655995.1_ASM1965599v1_genomic.fa	0.0816	0.0758	97.88	0.303	97.36-98.32	0.303	0.26-0.36	1	1.218	1056/7647	93.81	78	GCF_019655995.1_ASM1965599v1_genomic_NZ_BPKV01000001.1 Leuconostoc holzapfelii strain JCM 16942 contig1, whole genome shotgun sequence
SRR27593192_trimmed_1.fastq.gz	SRR10454516C127_okinawensis_assembly.fa	0.0787	0.1121	97.97	0.292	97.52-98.35	0.292	0.25-0.33	1	1.205	1561/11628	93.73	461	SRR10454516C0
SRR27593192_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.0625	0.1028	98.03	0.232	97.61-98.35	0.232	0.21-0.27	1	1.127	1518/13589	93.17	16	NODE_1_length_274429_cov_22.9992_ID_7781
SRR27593192_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	0.0621	0.0728	99.46	0.231	98.97-99.89	0.231	0.20-0.27	1	1.139	1614/9278	94.51	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
SRR27593192_trimmed_1.fastq.gz	EBC_134.7.fa	0.0410	0.1258	97.81	0.152	97.31-98.30	0.152	0.13-0.18	1	1.109	1791/25164	91.83	2	EBC_134.7_EBC_134_scaffold_2638
SRR27593192_trimmed_1.fastq.gz	G_361_1B_senegalensis_assembly.fa	0.0329	0.0656	95.92	0.122	94.98-96.83	0.122	0.09-0.16	1	1.321	530/16100	89.57	152	NODE_1_length_842798_cov_130.063494
SRR27593192_trimmed_1.fastq.gz	MAG_19.fa	0.0283	0.0786	95.79	0.105	94.84-96.64	0.105	0.07-0.14	1	1.056	602/22889	88.93	789	MAG_19_0
SRR27593192_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0264	0.0393	99.53	0.098	98.61-100.22	0.098	0.08-0.13	1	1.080	984/12064	92.23	2	NODE_1_length_333540_cov_36.9994_ID_1661
SRR27593192_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.0247	0.0578	97.76	0.092	96.75-98.63	0.092	0.07-0.12	1	1.051	825/19017	90.37	92	ERS3967688_k141_1437
SRR27593192_trimmed_1.fastq.gz	MortensenS_xxxx__WK001T-1-G-00h-05I5_S129__bin.3.fa	0.0170	0.0273	96.43	0.063	94.56-98.71	0.063	0.03-0.12	1	1.080	264/13276	88.13	5	WK001T-1-G-00h-05I5_S129_k141_482
SRR27593192_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.0132	0.0254	97.05	0.049	95.20-99.16	0.049	0.02-0.09	1	1.047	295/15633	87.98	22	NODE_306_length_23997_cov_9.0000_ID_64100
SRR27593192_trimmed_1.fastq.gz	LimaC_2020__SRR9640355__bin.30.fa	0.0121	0.0313	97.02	0.045	95.14-98.82	0.045	0.02-0.08	1	1.022	365/21245	87.71	23	NODE_3_length_147197_cov_7.9997_ID_162258
SRR27593192_trimmed_1.fastq.gz	OlgaP_2019__SRR11909888__bin.7.fa	0.0116	0.0196	98.67	0.043	96.85-100.43	0.043	0.02-0.08	1	1.054	386/13735	89.12	14	NODE_6_length_178379_cov_153.9948_ID_3109
SRR27593192_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.0095	0.0189	96.32	0.035	93.83-96.84	0.035	0.03-0.08	1	1.017	173/15952	86.42	0	AF15_k141_25
SRR27593192_trimmed_1.fastq.gz	SternesPR_2017__T1D1_A_shotgun__bin.3.fa	0.0064	0.0284	97.82	0.024	95.93-99.25	0.024	0.01-0.05	1	1.030	438/36025	86.74	74	SternesPR_2017_k119_65
SRR27593192_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.32.fa	0.0044	0.0322	97.00	0.016	93.98-97.14	0.016	0.02-0.04	1	1.024	378/59514	84.94	11	P2574_k141_167
SRR27593192_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	0.0044	0.0243	98.79	0.016	96.08-99.92	0.016	0.01-0.03	1	1.012	499/45159	86.47	6	P2597_k141_298
SRR27593193_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	32.3986	17.2155	100.00	40.000	NA-NA	HIGH	NA-NA	40	38.957	7478/7489	100.00	0	ERS1739834_k141_1514
SRR27593193_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	12.1495	7.2465	99.06	15.000	NA-NA	HIGH	NA-NA	15	14.716	5822/7797	99.06	3	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF54__bin.1.fa	10.1487	19.0343	99.98	12.530	NA-NA	HIGH	NA-NA	12	12.530	25539/25707	99.98	0	AF54_k141_786
SRR27593193_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	9.5505	6.9007	97.48	11.791	NA-NA	HIGH	NA-NA	12	11.791	4547/10040	97.48	55	NODE_36_length_112572_cov_15.0000_ID_47355
SRR27593193_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	4.1022	13.4583	99.79	5.065	NA-NA	HIGH	NA-NA	5	5.065	42356/45159	99.79	5	P2597_k141_298
SRR27593193_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	2.7113	1.8766	99.20	3.347	NA-NA	HIGH	NA-NA	3	3.347	7232/9278	99.20	199	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
SRR27593193_trimmed_1.fastq.gz	EBC_024.4.fa	2.5105	7.9547	99.40	3.100	NA-NA	HIGH	NA-NA	3	3.100	36036/43386	99.40	24	EBC_024.4_EBC_024_scaffold_13
SRR27593193_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	2.4948	1.3167	98.99	3.080	NA-NA	HIGH	NA-NA	3	3.080	5342/7322	98.99	19	NODE_2_length_148631_cov_25.9785_ID_15265
SRR27593193_trimmed_1.fastq.gz	GCA_003243815.1_ASM324381v1_genomic.fa	1.7047	7.5145	99.87	2.105	99.85-99.93	2.105	1.97-2.14	2	2.453	50492/59815	99.45	0	GCA_003243815.1_ASM324381v1_genomic_QELA01000001.1 [Candida] sake strain CBA6005 contig1, whole genome shotgun sequence
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF83__bin.9.fa	1.3937	0.5551	99.43	1.721	99.32-99.50	1.721	1.61-1.85	2	2.173	3812/5542	98.80	12	AF83_k141_270
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.6.fa	1.2235	0.5631	99.99	1.511	99.89-100.07	1.511	1.42-1.61	2	2.211	5008/6441	99.19	1	AF15_k141_119
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF51__bin.9.fa	1.1186	0.3738	99.26	1.381	99.14-99.37	1.381	1.30-1.50	2	1.950	2635/4432	98.34	0	AF51_k141_148
SRR27593193_trimmed_1.fastq.gz	GCF_004014775.2_ASM401477v2_genomic.fa	1.0931	1.0762	97.00	1.350	96.88-97.11	1.350	1.25-1.43	2	1.920	3794/13139	96.07	2150	GCF_004014775.2_ASM401477v2_genomic_NZ_CP042808.1 Acetobacter oryzoeni strain B6 chromosome, complete genome
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF10__bin.16.fa	1.0661	0.4931	99.87	1.316	99.77-99.97	1.316	1.23-1.39	2	1.932	4504/6405	98.87	0	AF10_k141_573
SRR27593193_trimmed_1.fastq.gz	YasirM_2022__SRR18335011__bin.1.fa	0.9951	1.0594	98.69	1.229	98.59-98.78	1.229	1.17-1.29	2	1.922	6845/14536	97.60	296	NODE_1_length_110556_cov_44.9620_ID_22529
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF24__bin.1.fa	0.7417	0.5612	99.16	0.916	99.04-99.30	0.916	0.86-0.96	1	1.561	4766/10319	97.54	42	AF24_k141_36
SRR27593193_trimmed_1.fastq.gz	FontanaF_2023__SRR20746979__bin.3.fa	0.6252	0.3316	98.47	0.772	98.25-98.70	0.772	0.69-0.84	1	1.529	2405/7154	96.54	79	NODE_10_length_61143_cov_28.9945_ID_1888
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.8.fa	0.5929	0.3488	98.86	0.732	98.64-99.06	0.732	0.68-0.79	1	1.465	2945/8097	96.79	18	AF57_k141_54
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF84__bin.19.fa	0.5497	0.2585	99.57	0.679	99.28-99.78	0.679	0.63-0.75	1	1.401	2734/6340	97.32	1	AF84_k141_917
SRR27593193_trimmed_1.fastq.gz	MortensenS_xxxx__WK027-1-L-48h-02I4_S14__bin.10.fa	0.5496	0.5417	98.20	0.679	98.02-98.36	0.679	0.63-0.72	1	1.414	3819/13601	95.99	36	WK027-1-L-48h-02I4_S14_k141_125
SRR27593193_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.4837	0.2944	99.41	0.597	99.21-99.60	0.597	0.55-0.64	1	1.593	3091/8251	96.88	2	ERS3967691_k141_96
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF11__bin.2.fa	0.4501	0.4076	99.78	0.556	99.63-99.95	0.556	0.52-0.59	1	1.335	5002/12559	97.07	1	AF11_k141_56
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.5.fa	0.4304	0.2834	98.86	0.531	98.66-99.06	0.531	0.49-0.57	1	1.348	2632/9098	96.08	151	AF57_k141_475
SRR27593193_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_104__bin.4.fa	0.4294	0.2440	99.14	0.530	98.88-99.36	0.530	0.48-0.58	1	1.425	2511/7766	96.42	428	DF_104_k141_646
SRR27593193_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.4149	0.2384	98.66	0.512	98.40-98.91	0.512	0.47-0.55	1	1.354	2003/7470	95.84	110	s8.ctg000010c
SRR27593193_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.3758	0.3651	98.88	0.464	98.67-99.10	0.464	0.42-0.50	1	1.360	3587/13589	95.79	47	NODE_1_length_274429_cov_22.9992_ID_7781
SRR27593193_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.3748	0.5190	99.27	0.463	99.10-99.46	0.463	0.43-0.49	1	1.260	5613/19017	96.14	1	ERS3967688_k141_1437
SRR27593193_trimmed_1.fastq.gz	MAG_107.fa	0.3613	0.1438	99.13	0.446	98.85-99.47	0.446	0.40-0.49	1	1.284	1507/5466	95.93	4	MAG_107_0
SRR27593193_trimmed_1.fastq.gz	G_514_1B_orientalis_assembly.fa	0.3386	0.3278	98.00	0.418	97.75-98.27	0.418	0.38-0.45	1	1.311	2458/13382	94.68	76	NODE_1_length_900359_cov_75.777345
SRR27593193_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2137_73322__bin.20.fa	0.2935	0.1665	99.26	0.362	98.95-99.57	0.362	0.32-0.40	1	1.200	1870/7734	95.52	21	P2137_73322_k141_3231
SRR27593193_trimmed_1.fastq.gz	MAG_608.fa	0.2844	0.2726	98.30	0.351	97.97-98.56	0.351	0.32-0.39	1	1.200	2302/13213	94.52	18	MAG_608_0
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.2731	0.3209	97.41	0.337	97.14-97.68	0.337	0.30-0.37	1	1.255	2032/15952	93.57	405	AF15_k141_25
SRR27593193_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.11.fa	0.2430	0.1197	97.63	0.300	97.17-98.09	0.300	0.25-0.35	1	1.169	821/6666	93.47	11	SRS6115052_k141_268
SRR27593193_trimmed_1.fastq.gz	Vreta_bin.2.fa	0.2301	0.2015	99.64	0.284	99.29-99.91	0.284	0.26-0.31	1	1.153	2658/12012	95.25	2	Vreta_bin.2_k77_1651
SRR27593193_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.2251	0.2091	99.35	0.278	99.03-99.66	0.278	0.24-0.31	1	1.173	2523/12698	94.92	6	SRS6115053_k141_3360
SRR27593193_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.24.fa	0.2167	0.8435	99.77	0.268	99.65-99.90	0.268	0.26-0.28	1	1.144	11670/53329	95.22	10	P2574_k141_755
SRR27593193_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	0.2097	0.1520	97.74	0.259	97.28-98.11	0.259	0.22-0.30	1	1.159	1147/10141	93.21	105	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence
SRR27593193_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.2043	0.1263	98.78	0.252	98.32-99.15	0.252	0.22-0.29	1	1.135	1278/8371	94.12	15	NODE_137_length_39565_cov_54.0000_ID_37700
SRR27593193_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	0.1980	0.1148	98.78	0.244	98.32-99.26	0.244	0.21-0.28	1	1.144	1184/7955	94.04	112	SRS6115052_k141_129
SRR27593193_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.1968	0.0977	98.07	0.243	97.46-98.64	0.243	0.20-0.29	1	1.130	805/6826	93.34	11	NODE_3_length_161229_cov_37.0000_ID_62026
SRR27593193_trimmed_1.fastq.gz	MAG_19.fa	0.1929	0.3159	99.03	0.238	98.80-99.30	0.238	0.21-0.26	1	1.141	3587/22889	94.20	150	MAG_19_0
SRR27593193_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.19.fa	0.1881	0.0987	98.08	0.232	97.41-98.64	0.232	0.19-0.28	1	1.136	830/7305	93.22	7	NODE_60_length_69008_cov_15.0006_ID_75507
SRR27593193_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.16.fa	0.1820	0.1432	99.58	0.225	99.18-99.95	0.225	0.19-0.26	1	1.133	1889/10683	94.56	23	DC18-F-AR_k141_2738
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF52__bin.1.fa	0.1722	0.2277	99.35	0.213	99.09-99.67	0.213	0.19-0.23	1	1.120	2812/17995	94.19	5	AF52_k141_89
SRR27593193_trimmed_1.fastq.gz	GCF_009428965.1_ASM942896v1_genomic.fa	0.1682	0.0901	99.74	0.208	99.27-100.29	0.208	0.17-0.24	1	1.124	1237/7077	94.53	0	GCF_009428965.1_ASM942896v1_genomic_NZ_CP045530.1 Limosilactobacillus pontis strain LP475 chromosome, complete genome
SRR27593193_trimmed_1.fastq.gz	MAG_589.fa	0.1571	0.0955	97.31	0.194	96.64-97.95	0.194	0.15-0.24	1	1.153	635/8392	92.01	95	MAG_589_0
SRR27593193_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.19.fa	0.1519	0.1632	96.82	0.188	96.21-97.34	0.188	0.15-0.23	1	1.107	919/14655	91.45	9	NODE_192_length_32237_cov_27.0000_ID_122339
SRR27593193_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_270__bin.3.fa	0.1454	0.0811	97.14	0.179	96.47-97.91	0.179	0.14-0.22	1	1.055	560/7774	91.86	46	NODE_24_length_69116_cov_15.0000_ID_16044
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF06__bin.8.fa	0.1441	0.0542	98.95	0.178	98.33-99.71	0.178	0.13-0.22	1	1.117	622/5292	93.33	16	AF06_k141_434
SRR27593193_trimmed_1.fastq.gz	MAG_312.fa	0.1422	0.1534	98.82	0.176	98.35-99.18	0.176	0.16-0.20	1	1.100	1677/15037	93.17	1	MAG_312_0
SRR27593193_trimmed_1.fastq.gz	C-R03.bin.7.fa	0.1403	0.0897	98.79	0.173	98.02-99.29	0.173	0.14-0.22	1	1.165	967/8858	93.10	5	C-R03.bin.7_NODE_21_length_76843_cov_8.28573
SRR27593193_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.1368	0.1713	98.97	0.169	98.60-99.31	0.169	0.15-0.19	1	1.097	1983/17572	93.20	8	NODE_1_length_695767_cov_46.0000_ID_85857
SRR27593193_trimmed_1.fastq.gz	GCF_001434985.1_ASM143498v1_genomic.fa	0.1367	0.1087	99.46	0.169	98.94-99.97	0.169	0.14-0.19	1	1.207	1486/11067	93.73	6	GCF_001434985.1_ASM143498v1_genomic_NZ_AZES01000005.1 Companilactobacillus paralimentarius DSM 13238 = JCM 10415 strain DSM 13238 NODE_10, whole genome shotgun sequence
SRR27593193_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.1249	0.0691	99.41	0.154	98.76-99.96	0.154	0.13-0.19	1	1.084	925/7783	93.36	10	WK002-1-L-48h-01F6_S30_k141_2565
SRR27593193_trimmed_1.fastq.gz	ODFM-BA-A-0141-001_Corynebacterium_flavescens_CCUG_28791T.fa	0.1242	0.1046	97.19	0.153	96.34-97.88	0.153	0.12-0.20	1	1.101	684/11599	91.27	16	ODFM-BA-A-0141-001_Corynebacterium_flavescens_CCUG_28791T_NZ_VXKK01000001.1 Corynebacterium flavescens strain CCUG 28791T contig_0000001, whole genome shotgun sequence
SRR27593193_trimmed_1.fastq.gz	GCF_025211165.1_ASM2521116v1_genomic.fa	0.1236	0.0684	97.82	0.153	96.92-98.68	0.153	0.11-0.21	1	1.312	573/7680	91.97	54	GCF_025211165.1_ASM2521116v1_genomic_NZ_RIVC01000068.1 Periweissella beninensis strain 716 NODE_103_length_292_cov_243.839035, whole genome shotgun sequence
SRR27593193_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_227__bin.5.fa	0.1195	0.0982	95.51	0.147	94.46-96.37	0.147	0.11-0.21	1	1.098	369/11189	89.58	38	NODE_13_length_120594_cov_11.9989_ID_9743
SRR27593193_trimmed_1.fastq.gz	MAG_501.fa	0.1163	0.0831	98.83	0.144	98.20-99.34	0.144	0.12-0.18	1	1.079	904/9710	92.63	11	MAG_501_0
SRR27593193_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.1075	0.0962	98.51	0.133	97.92-99.10	0.133	0.11-0.16	1	1.121	974/12230	92.16	75	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF17__bin.1.fa	0.1075	0.3998	98.68	0.133	98.38-98.99	0.133	0.12-0.15	1	1.074	4216/51277	92.26	23	AF17_k141_103
SRR27593193_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__V-25.1__bin.1.fa	0.1070	0.0553	97.18	0.132	96.11-98.03	0.132	0.10-0.19	1	1.132	365/7120	90.86	19	V-25.1_k141_213
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF59__bin.3.fa	0.1069	0.0829	98.69	0.132	98.00-99.20	0.132	0.11-0.16	1	1.083	848/10326	92.25	7	AF59_k141_38
SRR27593193_trimmed_1.fastq.gz	LopezSanchezR_2023__SRR13708567__bin.13.fa	0.1060	0.0757	95.57	0.131	94.23-96.83	0.131	0.09-0.19	1	1.075	295/9786	89.32	11	NODE_203_length_18705_cov_7.0000_ID_55160
SRR27593193_trimmed_1.fastq.gz	MAG_6.fa	0.1054	0.1243	95.32	0.130	94.42-96.30	0.130	0.09-0.18	1	1.070	445/16058	89.08	1397	MAG_6_0
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF80__bin.2.fa	0.1052	0.0731	99.27	0.130	98.57-99.83	0.130	0.10-0.16	1	1.068	923/9497	92.76	5	AF80_k141_151
SRR27593193_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	0.1035	0.0906	99.27	0.128	98.63-99.80	0.128	0.10-0.16	1	1.097	1161/12165	92.70	14	P2235_73323_k141_1719
SRR27593193_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811223__bin.4.fa	0.0971	0.0902	95.41	0.120	94.22-96.55	0.120	0.08-0.18	1	1.074	338/12850	88.93	116	NODE_3_length_103388_cov_45.8805_ID_15969
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF45__bin.5.fa	0.0947	0.0557	99.43	0.117	98.64-100.36	0.117	0.09-0.15	1	1.060	744/8053	92.60	4	AF45_k141_232
SRR27593193_trimmed_1.fastq.gz	MAG_116.fa	0.0945	0.0335	95.70	0.117	93.80-98.10	0.117	0.05-0.22	1	1.157	134/4679	89.17	105	MAG_116_0
SRR27593193_trimmed_1.fastq.gz	GCF_015244665.1_ASM1524466v1_genomic.fa	0.0916	0.0923	98.19	0.113	97.43-98.89	0.113	0.09-0.14	1	1.081	852/13994	91.37	33	GCF_015244665.1_ASM1524466v1_genomic_NZ_JABCQN010000001.1 Gluconobacter japonicus strain R71697 contig00001, whole genome shotgun sequence
SRR27593193_trimmed_1.fastq.gz	MortensenS_xxxx__WK040-2-L-48h-03F4_S68__bin.4.fa	0.0903	0.0695	97.71	0.112	96.60-98.59	0.112	0.08-0.16	1	1.056	550/10670	90.88	79	WK040-2-L-48h-03F4_S68_k141_241
SRR27593193_trimmed_1.fastq.gz	MortensenS_xxxx__WK030-2-L-48h-03A9_S28__bin.2.fa	0.0884	0.0814	98.15	0.109	97.16-98.89	0.109	0.08-0.15	1	1.084	741/12772	91.23	57	WK030-2-L-48h-03A9_S28_k141_198
SRR27593193_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__A-22__bin.12.fa	0.0853	0.2023	99.34	0.105	98.79-99.75	0.105	0.09-0.12	1	1.071	2639/32401	92.23	224	A-22_k141_2
SRR27593193_trimmed_1.fastq.gz	MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.1.fa	0.0837	0.0531	96.68	0.103	95.28-98.07	0.103	0.06-0.16	1	1.211	313/8772	89.81	73	WK031-1-L-48h-03B2_S30_k141_309
SRR27593193_trimmed_1.fastq.gz	GCF_009184845.1_ASM918484v1_genomic.fa	0.0829	0.0896	95.67	0.102	94.37-97.15	0.102	0.06-0.16	1	1.179	336/13112	88.85	49	GCF_009184845.1_ASM918484v1_genomic_NZ_CP045068.1 Lacticaseibacillus manihotivorans strain LM010 chromosome
SRR27593193_trimmed_1.fastq.gz	KumarJ_2019__SRS4562503__bin.5.fa	0.0829	0.0725	97.97	0.102	96.82-98.99	0.102	0.07-0.14	1	1.052	617/11959	90.88	64	SRS4562503_k141_89
SRR27593193_trimmed_1.fastq.gz	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4.fa	0.0819	0.1025	98.13	0.101	97.15-98.99	0.101	0.07-0.13	1	1.053	895/16703	90.99	37	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4_NZ_CP011347.1 Bacillus velezensis strain YJ11-1-4 chromosome, complete genome
SRR27593193_trimmed_1.fastq.gz	MAG_15.fa	0.0789	0.0648	96.28	0.097	94.88-97.91	0.097	0.06-0.15	1	1.089	326/11359	89.18	354	MAG_15_0
SRR27593193_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.2.fa	0.0735	0.0656	97.52	0.091	96.26-98.29	0.091	0.07-0.13	1	1.047	485/12183	90.12	42	NODE_1_length_186393_cov_45.0146_ID_8743
SRR27593193_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.0723	0.0436	99.15	0.089	97.99-100.17	0.089	0.06-0.13	1	1.036	548/8244	91.63	19	NODE_37_length_133389_cov_15.7682_ID_27250
SRR27593193_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	0.0708	0.0619	98.37	0.087	97.15-99.34	0.087	0.06-0.12	1	1.048	601/11918	90.81	18	ERS3967702_k141_103
SRR27593193_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.0708	0.2651	98.34	0.087	97.88-98.75	0.087	0.08-0.10	1	1.088	2447/49112	90.78	42	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF43__bin.12.fa	0.0690	0.0278	98.81	0.085	97.59-100.79	0.085	0.05-0.13	1	1.041	318/5645	91.14	0	AF43_k141_77
SRR27593193_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2239_73323__bin.20.fa	0.0658	0.0403	96.45	0.081	94.89-98.47	0.081	0.04-0.13	1	1.185	211/8293	88.83	14	P2239_73323_k141_1310
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF56__bin.5.fa	0.0648	0.0384	97.53	0.080	95.91-99.13	0.080	0.05-0.13	1	1.087	289/8169	89.78	6	AF56_k141_110
SRR27593193_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2517__bin.19.fa	0.0636	0.0694	97.10	0.079	95.75-98.17	0.079	0.05-0.12	1	1.038	450/14835	89.34	48	P2517_k141_27
SRR27593193_trimmed_1.fastq.gz	MortensenS_xxxx__WK029-2-G-48h-04A5_S105__bin.1.fa	0.0559	0.0404	95.41	0.069	93.17-96.93	0.069	0.04-0.14	1	1.123	154/9913	87.43	4	WK029-2-G-48h-04A5_S105_k141_65
SRR27593193_trimmed_1.fastq.gz	LeechJ_xxxx__AF45__bin.11.fa	0.0543	0.0406	97.85	0.067	96.33-99.66	0.067	0.04-0.11	1	1.038	340/10283	89.59	8	AF45_k141_152
SRR27593193_trimmed_1.fastq.gz	KumarJ_2019__SRS4562503__bin.9.fa	0.0509	0.0364	98.04	0.063	96.15-99.87	0.063	0.03-0.11	1	1.030	328/9926	89.58	13	SRS4562503_k141_3803
SRR27593193_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.32.fa	0.0463	0.2004	97.09	0.057	96.25-97.94	0.057	0.04-0.07	1	1.102	1328/59514	88.46	70	P2574_k141_167
SRR27593193_trimmed_1.fastq.gz	MAG_34.fa	0.0452	0.0350	100.00	0.056	98.51-101.28	0.056	0.04-0.09	1	1.037	593/10569	91.13	0	MAG_34_0
SRR27593193_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_251__bin.10.fa	0.0444	0.0550	96.51	0.055	94.83-98.54	0.055	0.03-0.09	1	1.040	302/17028	87.80	17	NODE_4_length_126762_cov_10.0000_ID_36536
SRR27593193_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__P-22__bin.8.fa	0.0435	0.0248	97.59	0.054	95.44-99.25	0.054	0.03-0.10	1	1.016	193/7771	88.76	20	P-22_k141_82
